Angle,Force,Force_smooth
33.46308077329737,0.0997768792330527,0.10130671901666147
33.56219316227391,0.10003588566018036,0.10088310789783445
33.64131840171953,0.08910439611534594,0.09695687063700495
33.70056634090804,0.0892417687741927,0.09438517001606754
33.77943569069607,0.07824642671544284,0.08900558891585932
33.87781697151961,0.07844565126987889,0.08548560970053251
33.956357804220865,0.07860453242483119,0.08319191727529875
34.05432878772178,0.06754501027391639,0.0779762816081713
34.132541666673696,0.06768034204173004,0.07454430175269089
34.2106089744891,0.0678152961627604,0.07230129988938074
34.288530828145184,0.07927485217398006,0.07462581731758051
34.4245444309409,0.06818447811560743,0.07247870425025615
34.46332379964949,0.06825129687557166,0.07106956845869467
34.52142485958102,0.06835134933704332,0.07016349541814422
34.61807877389041,0.06851763566301311,0.06961487549976719
34.695238979734754,0.06865024448397179,0.0692933318278354
34.77225450076566,0.06878248049325061,0.06912304804964048
34.849125466032554,0.05742862031077561,0.06522490547001886
34.925852006182474,0.057538197340493806,0.06266266942684384
35.02155728514033,0.0576747342166876,0.06100002435679176
35.097959354620954,0.05778361689253097,0.0599278885353715
35.15516640602684,0.06943809235856636,0.06309795647643646
35.25033166181445,0.06960055181567745,0.06526548825618346
35.32630217555611,0.05810842129346005,0.062879799268609
35.40212911592039,0.058216076837705015,0.06132522512497434
35.47781262465827,0.05832342707019042,0.06032462577337971
35.57221552817707,0.04676574913653775,0.05580500022776572
35.647576841602735,0.04685108150064312,0.05282036065205819
35.72279519413923,0.04693617116590328,0.05085896415667322
35.779115229361786,0.04699982943314037,0.04957258591549561
35.87280360944836,0.04710562432661778,0.04875026538586967
35.94759397215906,0.04718998879009175,0.048230173187277035
36.09674776783655,0.03551849693769135,0.043992947770748476
36.115352014495556,0.04737892928802292,0.045121608276506624
36.189680266674806,0.04746251306090512,0.04590190987130612
36.263866661193546,0.035659393248650056,0.042487737663754105
36.35640040735586,0.035737277130980835,0.040237584152829686
36.43026820064635,0.03579938334298739,0.038758183882882255
36.485576282095835,0.03584584605874897,0.03778740460817116
36.55919683567981,0.0359076407222942,0.03716081664621218
36.651024186204296,0.03598463446941714,0.036768755920613835
36.72432759351693,0.03604603026015637,0.03652784736712802
36.79749031507441,0.03610724938720431,0.03638764804048678
36.87051251759492,0.03616829222938572,0.03631452943678643
36.961592921753386,0.036244348460325454,0.03629113577796611
37.03429957212504,0.024203330701342316,0.03226186741909151
37.088737695823774,0.024233577900348535,0.029585770912843853
37.21545420912825,0.02430390002715264,0.02782514728428012
37.251580396506675,0.024323926720627713,0.026658073763062652
37.323728205002155,0.024363893192466207,0.025893346906197174
37.41371712972997,0.012206844324095151,0.021331179378829834
37.485551815564996,0.02445339521984136,0.022371917992500344
37.55724762335854,0.024492986700061514,0.023078940895020734
37.62880473158584,0.012266231673978617,0.019474704488006696
37.71805634418449,0.012290824035237192,0.017080077670416863
37.78930203630741,0.012310433647883257,0.015490196329572329
37.84264565915506,0.012325103448380335,0.014435165369174998
37.931379266152085,0.012349482023953782,0.013739937587434593
38.00221117047178,0.012368921048916,0.013282932074595062
38.072905513749355,0.012388303473246695,0.012984722540812274
38.14346248170586,0.012407629428292448,0.012792358169972333
38.231465792069976,0.012431707662619518,0.012672141334188062
38.231465792069976,0.0,0.008448094222792043
38.315724291353916,-0.006469729537359246,0.003475486302741614
38.38313109078108,-0.00644746076415332,0.0001678372804433032
38.45053789020823,-0.006425183067127296,-0.0020298361687468964
38.517944689635385,-0.006402896477115355,-0.0034875229382030494
38.60220318891933,-0.006375025780832845,-0.004450023885746315
38.66960998834649,-0.006352719294403741,-0.005084255688632124
38.75386848763043,-0.006324823825266186,-0.005497778400843478
38.82127528705759,-0.006302497598719602,-0.0057660181334688535
38.871830386627956,-0.012571494405066067,-0.008034510224001258
38.93923718605511,-0.012526811461418732,-0.009531943969807083
39.00664398548227,-0.012482111179626046,-0.010515333039746737
39.090902484766204,-0.012426211539873964,-0.011152292539789147
39.158309284193365,-0.012381472473498802,-0.011562019184359031
39.24256778347731,-0.012325524548904713,-0.011816520972540925
39.30997458290447,-0.018421120517144954,-0.014018054154075603
39.37738138233162,-0.018353928714575217,-0.015463345674242141
39.42793648190199,-0.01830351818660661,-0.0164100698450303
39.51219498118593,-0.024292625323192096,-0.019037588337750898
39.57960178061309,-0.024202935011848097,-0.020759370562449964
39.64700858004025,-0.024113211201635978,-0.021877317442178638
39.73126707932419,-0.024001009520280298,-0.02258521480154586
39.798673878751345,-0.02391121079173736,-0.023027213464943026
39.866080678178506,-0.02977672371012098,-0.025277050213335678
39.93348747760565,-0.029664392717116607,-0.026739497714595988
40.0177459768896,-0.029523921256304382,-0.027667638895165454
40.08515277631676,-0.029411498101572748,-0.02824892529730122
40.13570787588712,-0.029327154012419417,-0.02860833486900729
40.20311467531428,-0.02921465972092161,-0.028810443152978732
40.28737317459822,-0.034888782014837125,-0.03083655610693153
40.35477997402538,-0.0347536799520098,-0.032142264055290956
40.42218677345254,-0.04038828475174364,-0.034890937620775185
40.489593572879684,-0.04023055365874218,-0.036670809633430855
40.57385207216363,-0.04575235601677369,-0.039697991761211804
40.64125887159079,-0.045571949078112725,-0.04165597753351211
40.69181397116116,-0.045436602467256774,-0.042916185844760334
40.7760724704451,-0.045210946224511946,-0.043681105971344204
40.84347926987226,-0.04503035080923,-0.04413085425063947
40.91088606929941,-0.04484969306821017,-0.044370467189829704
40.995144568583356,-0.044623783627303064,-0.044454906002320826
41.06255136801052,-0.044442986567731955,-0.044450932857457874
41.12995816743767,-0.044262127995383774,-0.044387997903433174
41.197364966864825,-0.04408120816058176,-0.04428573465581604
41.2310683665784,-0.049489566016511014,-0.046020345109381036
41.33217856571913,-0.0491840839184995,-0.04707492471242053
41.399585365146294,-0.04898034403419949,-0.047710064486346855
41.46699216457345,-0.048776536357043605,-0.04806555510991244
41.55125066385739,-0.04852168185664552,-0.04821759735882347
41.61865746328455,-0.04831772267708574,-0.0482509724649109
41.6860642627117,-0.04811369662179293,-0.04820521385053824
41.75347106213886,-0.04790960397315609,-0.048106677224744196
41.837729561422805,-0.04765439494582108,-0.04795591646510316
41.888284660993165,-0.052779133362074016,-0.04956365543076011
41.92198806070675,-0.05266564762188006,-0.0505976528278001
42.02309825984748,-0.052325081217961616,-0.05117346229118727
42.10735675913143,-0.05204115136061496,-0.051462691980996504
42.17476355855858,-0.051813926412335745,-0.051579770124776256
42.24217035798574,-0.05158662974928773,-0.05158205666628008
42.275873757699316,-0.051472954623033265,-0.051545689318531145
42.39383565669684,-0.051074951679982675,-0.05138877677234833
42.478094155980784,-0.05079053121770649,-0.05118936158746772
42.54550095540794,-0.050562915732764946,-0.0509805463025668
42.596056054978305,-0.05543137399283876,-0.05246415553265746
42.663462854405466,-0.05518086246909811,-0.05336972451147101
42.74772135368941,-0.05486761570287933,-0.05386902157527379
42.81512815311656,-0.054616932823390404,-0.054118325324646
42.882534952543715,-0.054366174349539526,-0.054200941666277175
42.96679345182766,-0.05405262048140455,-0.05415150127131964
43.034200251254816,-0.05380169318937441,-0.0540348985773379
43.10160705068198,-0.05355069143134151,-0.053873496195339106
43.15216215025234,-0.053362391453485855,-0.053703127948054694
43.2195689496795,-0.05311126021595855,-0.05350583870402265
43.30382744896344,-0.05759699218452131,-0.05486955653085554
43.37123424839059,-0.05254594668886315,-0.05409501991685808
43.438641047817754,-0.0570486303425123,-0.055079556725409484
43.50604784724491,-0.05677433079168644,-0.05564448141416847
43.59030634652885,-0.05643134589399635,-0.0559067695741111
43.65771314595601,-0.05615687007136956,-0.05599013640653059
43.70826824552638,-0.05595096217608799,-0.05597707832971639
43.79252674481032,-0.06024165943123531,-0.05739860536355603
43.85993354423747,-0.05533297776903919,-0.05671006283205042
43.92734034366463,-0.055058193323818255,-0.056159439662639705
44.01159884294857,-0.05927415611914899,-0.05719767848147614
44.07900564237573,-0.058976287799795434,-0.05779054825424924
44.14641244180289,-0.05867833785237131,-0.05808647812028993
44.21381924123004,-0.058380306689264014,-0.05818442097661462
44.29807774051399,-0.05800765415425382,-0.05812549870249436
44.36548453994114,-0.057709441764232254,-0.057986813056406995
44.41603963951151,-0.057485730031400104,-0.057819785381404705
44.46659473908188,-0.05726197354324471,-0.05763384810201804
44.567704938222604,-0.056814326997818375,-0.05736067440061816
44.61826003779298,-0.05659043728906115,-0.057103928696765824
44.71937023693371,-0.05614252587100138,-0.05678346108817768
44.78677703636086,-0.05584382104046292,-0.05647024773893943
44.85418383578802,-0.0555450389174475,-0.05616184479844212
44.921590635215175,-0.05949588606284006,-0.057273191886574766
45.00584913449912,-0.054872498682220064,-0.056472960818456534
45.05640423406949,-0.05885194315480652,-0.057265954930573196
45.123811033496644,-0.058529849293992894,-0.0576872530517131
45.1912178329238,-0.05820767442301657,-0.05786072684214759
45.208069532780584,-0.05812711809968797,-0.057949523927994386
45.3428831316349,-0.05748248707980223,-0.057793844978597006
45.41028993106205,-0.057160052005986124,-0.05758258065439338
45.477696730489214,-0.05683753781792031,-0.05733423304223569
45.561955229773154,-0.0564342845084765,-0.057034250197649294
45.61251032934352,-0.05619227388469391,-0.05675359142666417
45.679917128770676,-0.05586952503263211,-0.05645890262865348
45.74732392819783,-0.05554669885251688,-0.05615483470327462
45.83158242748178,-0.05514305806550747,-0.05581757582401891
45.89898922690894,-0.05482005953111314,-0.05548507039305032
45.98324772619288,-0.05830307648098835,-0.056424405755696336
46.05065452562003,-0.0540930360901394,-0.055647282533844024
46.118061325047194,-0.053769792595444184,-0.05502145255437741
46.168616424617554,-0.05735069047565687,-0.055797865194803904
46.26972662375829,-0.05683095354561243,-0.05614222797840675
46.320281723328655,-0.05657101861109788,-0.0562851581893038
46.38768852275581,-0.05622437022178478,-0.05626489553346413
46.47194702203976,-0.055790950358145144,-0.056106913808357806
46.53935382146691,-0.05544412755052662,-0.05588598505574741
46.606760620894065,-0.05509722800364007,-0.0556230660383783
46.674167420321226,-0.0547502521976232,-0.05533212809145994
46.758425919605166,-0.054316425932330735,-0.05499356070508354
46.82583271903232,-0.053969280299319876,-0.05465213390316232
46.876387818602694,-0.053708872027747254,-0.05433771327802397
46.94379461802985,-0.053361595988687414,-0.05401234084824512
47.02805311731379,-0.052927397134973686,-0.05365069294382131
47.09545991674095,-0.052579955594034555,-0.0532937804938924
47.162866716168104,-0.052232441278078794,-0.05294000075528787
47.23027351559526,-0.051884854668094976,-0.05258828539289024
47.314532014879205,-0.054880288506726736,-0.05335228643083574
47.38193881430636,-0.05450935782681736,-0.05373797689616295
47.432493913876726,-0.05084166588535846,-0.052772539892561456
47.51675241316067,-0.05040681622883818,-0.051983965337987034
47.58415921258782,-0.05005885797036591,-0.051342262882113326
47.65156601201498,-0.04971083042628507,-0.05079845206350391
47.73582451129893,-0.049275699297144294,-0.050290867808050706
47.80323131072608,-0.04892751762180101,-0.049836417745967476
47.87063811015324,-0.05181788610849917,-0.05049690720014471
47.93804490958039,-0.05144634836682793,-0.05081338758903912
48.02230340886434,-0.050981826116558715,-0.05086953376487899
48.072858508434706,-0.0507030597797922,-0.05081404243651673
48.14026530786186,-0.0503313099632007,-0.05065313161207805
48.207672107289014,-0.04995949048390449,-0.050421917902686866
48.29193060657296,-0.049494618955619914,-0.05011281825366455
48.359337406000115,-0.04912264461699602,-0.04978276037477504
48.42674420542727,-0.048750602288560436,-0.04943870767937018
